delivery_date,vehicle_registration_number,product_name,product_item_name,quantity,weight
2026-02-04,Kbn 692W,ENO Tums,1 packet x 100 pcs,1.0,0.5
2026-02-04,KCY 042Y,Fanta Orange,350ml x 12pcs,7.0,29.4
2026-02-04,KBS 016T,Zing Tropical Twist,1pkt x 50pcs,1.0,0.27
2026-02-04,kcr 384a,Quencher Life Water,1L x 12 bottles,1.0,12.2
2026-02-04,KCX 077s,Bitez,12gms x 10 packets x 5 strips,3.0,1.8
2026-02-04,KCQ 723Y,Sossi Beef Chunks,35g x 12 packets,1.0,0.42
2026-02-04,KBT 141D,Tajiri Pop Lollipops,Tongue Painter - 1 jar x 25 Pieces,0.0,0.0
2026-02-04,KCR 378A,SunVeat Happy Happy Pinneaple Cream Biscuits,60 x 2pcs,1.0,1.2
2026-02-04,KCQ 723Y,Minute Maid Apple Juice,400ml x 12pcs,1.0,4.8
2026-02-04,KDG 776T,Fahari ya Kenya,15g x 20pcs,1.0,0.3
2026-02-04,KCR 398A,Kensalt,500g x 40pcs,1.0,20.0
2026-02-04,KCR 398A,Ting Ting Passion,1pkt x 50pcs,2.0,0.84
2026-02-04,KBS 016T,Ringoz Sweet Paprika,12gms x 10 packets x 5 strips,3.0,1.8
2026-02-04,KCY 042Y,Club Soda Blackcurrant,1.25ltr x 6pcs,1.0,7.5
2026-02-04,KCY 042Y,Always Cotton Soft,16 x 7 packets,1.0,2.88
2026-02-04,KCQ 722Y,Menengai Cream,800gm x 12 bars,1.0,9.6
2026-02-04,KCG 013L,Quencher Life Water,1L x 12 bottles,3.0,36.6
2026-02-04,KCY 427Y,Ajab Home Baking Flour,1kg x 24 Packets,3.0,72.0
2026-02-04,KCN 315G,Narumoro Whole Milk,Esl 500ml x 12pcs,4.0,24.0
2026-02-04,KCR 383A,Panadol Advance,1 packet x 100 pcs,1.0,0.5
2026-02-04,KCR 378A,SunVeat Bourbon Biscuits,24g x 36 packets,1.0,1.1
2026-02-04,KBT 141D,Minute Maid Orange Pulpy,1L x 12pcs,1.0,12.0
2026-02-04,KBS 419T,Soko Maize Flour,1kg x 24 Packets,3.0,72.0
2026-02-04,KBT 141D,Biryani Rice,Eneka 25kg,1.0,25.0
2026-02-04,KBT 141D,210 Maize Flour,1kg x 24 packets,3.0,72.0
2026-02-04,KDH 265A,Kotex Ultra Thin Sanitary Pads Super,8 x 4packets	,0.0,0.0
2026-02-04,KCR 378A,Ajab Home Baking Flour,500g x 24pcs,1.0,12.0
2026-02-04,KBT 141D,210 Wheat Flour,2kg x 12 packets,1.0,24.0
2026-02-04,KCR 378A,Softcare  Space Diapers  - Jumbo,Large - 1 packet x 64 pcs,1.0,2.3
2026-02-04,KCR 382A,OMO Extra Fresh,40g x 24 sachets (2 strips),1.0,0.96
2026-02-04,KCX 077s,Colgate Anticavity Toothbrush,1 x 12pcs,1.0,0.12
2026-02-04,KCQ 720Y,Mount Kenya Milk,ESL 18pcs x 500ml,62.0,558.0
2026-02-04,KCQ 720Y,Ariel Lavender,200gm X 1 Pc,1.0,0.2
2026-02-04,KDG 776T,Sossi Beef Chunks,35g x 12 packets,1.0,0.42
2026-02-04,KCY 042Y,Fanta Passion,2L x 6pcs,6.0,72.0
2026-02-04,KBS 871Z,Rosy Printed Tissue,10pack x 4pcs (Wrapped),1.0,3.8
2026-02-04,KCR 385a,Soko Maize Flour,2kg x 12 pkts - Bale,15.0,360.0
2026-02-04,KCR 382A,Monster Energy,Original - 500ml x 4 cans,1.0,2.0
2026-02-04,KCR 378A,Quencher Cordial Orange,2 Ltr x 6 pcs,1.0,12.0
2026-02-04,KDH 265A,Downy Pouch Sunrise Fresh,300ml x 1 Pouch,2.0,0.6
2026-02-04,KCG 013L,Quencher Life Water,10L x 1 bottle,1.0,10.0
2026-02-04,KBS 871Z,Bic 1 Shaver Lady,1 strip x 12pcs,1.0,0.01
2026-02-04,KCQ 722Y,Club Soda Pineapple,1.25ltr x 6pcs,1.0,7.5
2026-02-04,KBS 419T,Colgate Herbal,70g x 12pcs,1.0,0.84
2026-02-04,KCX 077s,Bic Orange Fine  Blue Pen,1 packet x 20pcs,2.0,0.26
2026-02-04,KCR 380A,Softcare  Space Diapers  - Jumbo,Large - 1 packet x 64 pcs,1.0,2.3
2026-02-04,KCN 315G,Fanta Blackcurrant,2L x 6pcs,9.0,108.0
2026-02-04,KCU 273E,Minute Maid Mango Juice,400ml x 12pcs,15.0,72.0
2026-02-04,KCR 381a,Gofrut Juice Assorted Flavours,250ml x 12pcs,1.0,3.0
2026-02-04,KDL 256f,Butter Scotch,1pkt x 80pcs,2.0,0.28
2026-02-04,KCR 398A,ENO Lemon,1 packet x 24 pcs,1.0,0.12
2026-02-04,KCU 273E,Quencher Life Water,1L x 12 bottles,1.0,12.2
2026-02-04,KCR 380A,Gofrut Juice Assorted Flavours,250ml x 12pcs,1.0,3.0
2026-02-04,KAY 414M,Rhino Matchbox,10 x 10 x 1 Outer,5.0,4.0
2026-02-04,KCR 378A,Downy Pouch Lavender Calm,20ml x 60pcs,2.0,2.4
2026-02-04,KBT 141D,Minute Maid Apple Juice,400ml x 12pcs,5.0,24.0
2026-02-04,KBT 141D,Wrigley's Orbit Chewing Gum,Peppermint - 1 pkt x 50pcs,2.0,1.7
2026-02-04,KBS 016T,Toilex Tissue,40 x 1 pc (Wrapped),1.0,3.8
2026-02-04,KCR 398A,Biryani Rice,Maison 25KG,1.0,25.0
2026-02-04,KDG 776T,Nuvita Crunchy Lemon,60x3pcs Carton,1.0,1.38
2026-02-04,KCU 273E,Onga Mchuzi Mix Beef,7g x 12 sachets	,3.0,0.252
2026-02-04,KCY 427Y,Champ Orange Juice,300ml x 12 bottles,3.0,11.4
2026-02-04,KCR 378A,Postman Cooking Oil,10 Litre Jerrycan,1.0,10.0
2026-02-04,KCQ 723Y,Nuvita Orange Cream Biscuits,60 x 2pcs,1.0,1.38
2026-02-04,KCR 380A,Dawn Pekee Poa Tissue,40 x 1pc (Wrapped),3.0,6.6
2026-02-04,KCQ 720Y,Fanta Orange,1L x 12pcs,10.0,122.0
2026-02-04,Kbn 692W,Minute Maid Tropical Juice,1L x 12pcs,3.0,36.0
2026-02-04,KCY 427Y,Excel Pure Glucose,50G X 12pcs,4.0,4.0
2026-02-04,KCR 383A,Twiga Fortified Vegetable Cooking Oil,	10 Litre Jerrycan,1.0,10.0
2026-02-04,KBS 016T,Fanta Orange,500ml x 12pcs,4.0,24.0
2026-02-04,KBS 871Z,Biryani Rice,Maison 25KG,2.0,50.0
2026-02-04,KCG 013L,Nuvita Vitamilk,60x5pcs Carton,4.0,5.52
2026-02-04,KCG 013L,Ariel Original,30g x 18 pcs(3 Strips),3.0,3.0
2026-02-04,KCE 477L,Club Soda Blackcurrant,2ltr x 6pcs,1.0,12.0
2026-02-04,KDG 776T,Indomie Noodles Beef,70g x 5 in 1 pack carton,1.0,3.1
2026-02-04,KCY 427Y,Sprite,2L x 6pcs,4.0,48.0
2026-02-04,KCX 077s,Postman Cooking Oil,20 Litre Jerrycan,5.0,100.0
2026-02-04,KBS 016T,Zenta Soap Cream,600gm x 12 bars,1.0,7.2
2026-02-04,Kbn 692W,Toilex Serviettes bales,1 x 18 packets,1.0,3.6
2026-02-04,KBS 016T,Raha Drinking Chocolate,4 x 24 x 16gms,1.0,1.0
2026-02-04,KBS 016T,Blue Band Peanut Butter,100g x 2 tubs,0.0,0.0
2026-02-04,KCL 309P,Kensalt,1kg x 20pcs,2.0,40.0
2026-02-04,KCL 309P,Minute Maid Tropical Juice,1L x 12pcs,1.0,12.0
2026-02-04,kcr 384a,Power Play  Energy Drink,400ml x 12pcs,8.0,38.4
2026-02-04,KDH 265A,Biryani Rice,Maison 25KG,2.0,50.0
2026-02-04,KCE 477L,Soko Maize Flour,1kg x 24 Packets,4.0,96.0
2026-02-04,KCY 427Y,Nuvita Fruity Orange Biscuits,72 packets x 4pcs,1.0,0.89
2026-02-04,KCR 382A,SunVeat Happy Happy Mango Cream Biscuits,60 x 2pcs,1.0,1.2
2026-02-04,KCR 378A,Narumoro Whole Milk,Esl 500ml x 12pcs,4.0,24.0
2026-02-04,KDH 265A,Nuvita Crunchy Lemon,60x3pcs Carton,1.0,1.38
2026-02-04,KDH 265A,Softcare Diapers Gold - Low Count,12 packets x 8pcs - Large - Bale,1.0,3.5
2026-02-04,KDH 265A,ENO Lemon,1 packet x 24 pcs,1.0,0.12
2026-02-04,KCR 382A,Softcare Diapers Gold - High Count,Large - 1 packet x 40pcs,5.0,7.1
2026-02-04,KCR 385a,Postman Cooking Oil,20 Litre Jerrycan,2.0,40.0
2026-02-04,KCR 383A,Nuvita Vitamilk,30 packets x 10pcs,1.0,0.93
2026-02-04,KAY 414M,Minute Maid Tropical Juice,1L x 12pcs,1.0,12.0
2026-02-04,KCN 315G,Kabras Sugar,1kg x 20 Packets,1.0,20.0
2026-02-04,KCY 427Y,Mount Kenya Milk,ESL 18pcs x 500ml,43.0,387.0
2026-02-04,KCY 427Y,Rhino Kubwa Matchbox,10 x 10 x 1 Outer,3.0,2.4
2026-02-04,KCG 013L,Indomie Noodles Chicken,70g x 5 in 1 pack,1.0,3.1
2026-02-04,KBS 871Z,Club Soda Pineapple,350ml x 12pcs ,2.0,8.4
2026-02-04,Kbn 692W,Brown Plain Paper Bag,1/2kg x 50pcs,3.0,0.8999999999999999
2026-02-04,KCR 383A,Raha Drinking Chocolate,6 x 24 x 8gms,1.0,1.0
2026-02-04,KBS 419T,Royco Chicken Cubes,4g x 40 cubes x 2 packs,1.0,0.32
2026-02-04,KCR 382A,Tamu Tamu,Tutti Fruity (Green) - 11gms x 10 packets x 3 strips,1.0,0.9
2026-02-04,KCQ 723Y,Zing Tropical Twist,1pkt x 50pcs,1.0,0.27
2026-02-04,KCG 013L,Ariel Lavender,30gx18pcs(3 strips),2.0,2.0
2026-02-04,KCY 042Y,Narumoro Whole Milk,ESL 21pcs x 200ml,5.0,21.0
2026-02-04,KCR 398A,Dawn Pekee Kubwa Tissue,1 bale x 12pcs,1.0,1.8
2026-02-04,KDD 288Y,Coca-Cola,350ml x 12pcs,7.0,29.4
2026-02-04,KCG 013L,Wrigley's P.K Chewing Gum,Menthol 1pkt x 50pcs,1.0,0.28
2026-02-04,kcr 384a,Minute Maid Mango Juice,400ml x 12pcs,2.0,9.6
2026-02-04,kcr 384a,SunVeat Happy Happy Mango Cream Biscuits,60 x 2pcs,3.0,3.5999999999999996
2026-02-04,KCQ 720Y,Minute Maid Mango Juice,400ml x 12pcs,2.0,9.6
2026-02-04,KDK 404Q,Soko Maize Flour,1kg x 24 Packets,1.0,24.0
2026-02-04,KCQ 723Y,Biryani Rice,Maison 25KG,2.0,50.0
2026-02-04,KCX 077s,Bic Cristal Medium Blue Pen,1 Packet x 25pcs,1.0,0.16
2026-02-04,KCR 380A,Menengai Cream,1kg x 10 bars,1.0,10.0
2026-02-04,kcr 384a,Colgate Herbal,70g x 12pcs,2.0,1.68
2026-02-04,KCR 381a,210 Maize Flour,1kg x 24 packets,1.0,24.0
2026-02-04,Kbn 692W,Nutrameal Sugar ,500g x 20 Packets,1.0,10.0
2026-02-04,KCQ 722Y,Ariel Original,30g x 18 pcs(3 Strips),1.0,1.0
2026-02-04,KCU 273E,Master Chef Wheat Flour,2kg x 12 packets,3.0,72.0
2026-02-04,KCR 380A,Coca-Cola,350ml x 12pcs,11.0,46.2
2026-02-04,KCX 077s,ENO Lemon,1 packet x 24 pcs,1.0,0.12
2026-02-04,KCR 383A,Sossi Beef Chunks,70g x 12 packets,2.0,1.68
2026-02-04,KCR 378A,Nuvita Strawberry Cream Biscuits ,60 x 2pcs,1.0,1.38
2026-02-04,KDH 265A,Big Bang Lollipop, XL Assorted 1 X 50 Pcs,1.0,0.5
2026-02-04,KDH 265A,Soko Home Baking Flour,2kg x 12 pkts - Bale,5.0,120.0
2026-02-04,KBT 141D,Afia Mango,1L x 6pcs,0.0,0.0
2026-02-04,KCG 013L,ENO Lemon,1 packet x 48 pcs,1.0,0.23
2026-02-04,KCY 427Y,Kabras Sugar,1kg x 20 Packets,4.0,80.0
2026-02-04,KCQ 720Y,Fahari ya Kenya,15g x 20pcs,1.0,0.3
2026-02-04,KCR 378A,Nuvita Vitamilk,60x5pcs Carton,1.0,1.38
2026-02-04,KCR 378A,Brown Plain Paper Bag,2kg x 50pcs,1.0,1.0
2026-02-04,KCR 382A,Mount Kenya Milk,ESL 21pcs x 200ml,24.0,100.8
2026-02-04,KAY 414M,Coca-Cola,350ml x 12pcs,23.0,96.6
2026-02-04,KDK 404Q,Butter Scotch,1pkt x 80pcs,1.0,0.14
2026-02-04,KDG 776T,Postman Cooking Oil,20 Litre Jerrycan,4.0,80.0
2026-02-04,Kbn 692W,Zenta Soap Cream,800gm x 12 bars,1.0,9.6
2026-02-04,KDH 265A,Indomie Noodles Beef,Jumbo 120g x 20 Carton,4.0,9.6
2026-02-04,KCR 378A,ENO Tums,1 packet x 100 pcs,1.0,0.5
2026-02-04,KCR 378A,Bitez,12gms x 10 packets x 5 strips,4.0,2.4
2026-02-04,KCQ 723Y,Ariel Lavender,80g x 12 pcs(2 Strips),0.0,0.0
2026-02-04,KCQ 720Y,Nuvita Crunchy Ginger,60x3pcs Carton,1.0,1.38
2026-02-04,KCY 427Y,Fanta Blackcurrant,350ml x 12pcs,9.0,37.8
2026-02-04,KCG 013L,Indomie Noodles Chicken,Jumbo 120g x 20 Carton,14.0,33.6
2026-02-04,KCL 309P,Fanta Blackcurrant,2L x 6pcs,1.0,12.0
2026-02-04,KCQ 722Y,Kiwi Shoe Polish-Black,25ml x 12 pcs,1.0,0.3
2026-02-04,KBT 141D,Raha Drinking Chocolate,4 x 24 x 16gms,1.0,1.0
2026-02-04,KCL 309P,Club Soda Blackcurrant,500ml x 12 pcs,1.0,6.0
2026-02-04,KCG 013L,Wrigley's Juicy Fruit Chewing Gum,Classic 1pkt x 50pcs,3.0,0.84
2026-02-04,KCQ 723Y,210 Maize Flour,2kg x 12 packets,1.0,24.0
2026-02-04,KCQ 723Y,Fresh Cool Gum,Menthol 4's 1pkt x 25pcs,1.0,0.14
2026-02-04,KBT 141D,Quencher Life Water,10L x 1 bottle,3.0,30.0
2026-02-04,KCY 042Y,Menengai Cream,1kg x 10 bars,1.0,10.0
2026-02-04,KAY 414M,Ariel Original,30g x 18 pcs(3 Strips),2.0,2.0
2026-02-04,KCR 385a,210 Wheat Flour,2kg x 12 packets,10.0,240.0
2026-02-04,KDH 265A,Jik Colors Bleach,70ml x 12 pcs,0.0,0.0
2026-02-04,KCR 383A,Always Cotton Soft,16 x 7 packets,1.0,2.88
2026-02-04,KCN 315G,Gofrut Juice Assorted Flavours,1L x 6pcs,1.0,6.0
2026-02-04,KDK 404Q,Fanta Blackcurrant,350ml x 12pcs,8.0,33.6
2026-02-04,KCQ 723Y,Sossi Beef Chunks,70g x 12 packets,1.0,0.84
2026-02-04,KAY 414M,Brown Plain Paper Bag,1/4kg x 50pcs,1.0,0.25
2026-02-04,KDL 256f,Fahari ya Kenya,50g x 10 pcs,2.0,1.0
2026-02-04,KCR 381a,Sprite,350ml x 12pcs,3.0,12.6
2026-02-04,KCR 381a,Softcare  Space Diapers  - Jumbo,XL - 1 packet x 60 pcs,1.0,2.3
2026-02-04,KCR 381a,Nuvita Vitamilk,30 packets x 10pcs,1.0,0.93
2026-02-04,KCY 042Y,Fresh Cool Gum,Assorted 4's 1pkt x 25pcs,1.0,0.14
2026-02-04,Kbn 692W,Indomie Noodles Chicken,70g x 5 in 1 pack,1.0,3.1
2026-02-04,KCL 309P,Mount Kenya Milk,ESL 21pcs x 200ml,35.0,147.0
2026-02-04,KCE 477L,210 Maize Flour,2kg x 12 packets,3.0,72.0
2026-02-04,KCY 427Y,Biryani Rice,Maison 25KG,2.0,50.0
2026-02-04,KCQ 720Y,Panadol Advance,1 packet x 100 pcs,1.0,0.5
2026-02-04,KDK 404Q,210 Maize Flour,2kg x 12 packets,1.0,24.0
2026-02-04,KCR 380A,Toilex Poa White Tissue,10pack x 4pcs (Wrapped),1.0,3.8
2026-02-04,KCR 383A,Jellypop Ready to Eat Jelly,Strawberry 30g x 24 cups,4.0,3.6
2026-02-04,KCR 385a,Kensalt,500g x 40pcs,2.0,40.0
2026-02-04,KCQ 720Y,Sossi Classic Chunks,35g x 12 packets,2.0,0.84
2026-02-04,KDL 256f,Fanta Orange,500ml x 12pcs,2.0,12.0
2026-02-04,KBS 016T,Postman Cooking Oil,20 Litre Jerrycan,6.0,120.0
2026-02-04,KCY 042Y,Soko Maize Flour,1kg x 24 Packets,1.0,24.0
2026-02-04,KCG 013L,Sunveat Wafers Assorted,15g x 72pcs,2.0,2.4
2026-02-04,KDG 776T,Quencher Cordial Orange,1 Ltr x 12 pcs,1.0,12.0
2026-02-04,KCX 077s,Minute Maid Apple Juice,400ml x 12pcs,1.0,4.8
2026-02-04,KCX 077s,Twiga Fortified Vegetable Cooking Oil,	10 Litre Jerrycan,2.0,20.0
2026-02-04,kcr 384a,SunVeat Happy Happy Pinneaple Cream Biscuits,60 x 2pcs,3.0,3.5999999999999996
2026-02-04,KCG 013L,Excel Pure Glucose,50G X 12pcs,1.0,1.0
2026-02-04,KCR 398A,Rhino Matchbox,10 x 10 x 1 Outer,1.0,0.8
2026-02-04,Kbn 692W,Chapa Mandashi Baking Powder,100g x 12pcs,1.0,1.2
2026-02-04,KDH 265A,Soko Maize Flour,2kg x 12 pkts - Bale,6.0,144.0
2026-02-04,KCX 077s,"Creamy Yoghurt  - Assorted (Strawberry, Mango, Orange)",1pkt x 50pcs,1.0,0.64
2026-02-04,KCN 315G,Chapa Mandashi Baking Powder,100g x 12pcs,3.0,3.6
2026-02-04,KCN 315G,Coca-Cola,1L x 12pcs,4.0,48.8
2026-02-04,KCE 477L,Dola Premium Maize Flour,2kg x 12 packets,1.0,24.0
2026-02-04,KBS 871Z,Indomie Noodles Chicken,Jumbo 120g x 20 Carton,4.0,9.6
2026-02-04,KCG 013L,Royco Mchuzi Mix - Beef Original,5g x 24 sachets (2 strips),1.0,0.5
2026-02-04,KCE 477L,Quencher Warner Brothers Juice,Assorted - 250ml x 12 packets,1.0,3.2
2026-02-04,kcr 384a,SunVeat Happy Happy Vanilla Cream Biscuits,60 x 2pcs,3.0,3.5999999999999996
2026-02-04,KCN 315G,Raha Cocoa Powder,8g x 24 sachets,1.0,0.19
2026-02-04,KAY 414M,Mount Kenya Milk,ESL 21pcs x 200ml,13.0,54.6
2026-02-04,KCQ 723Y,Sprite,350ml x 12pcs,4.0,16.8
2026-02-04,KBS 419T,Nuvita Fruity Banana Biscuits,72 packets x 4pcs,1.0,0.89
2026-02-04,KBS 419T,Brown Plain Paper Bag,1/4kg x 50pcs,1.0,0.25
2026-02-04,KBT 141D,Doffi Washing Detergent - Blue,500g x 12 packets,1.0,6.0
2026-02-04,KCQ 723Y,Ajab Home Baking Flour,1kg x 24 Packets,1.0,24.0
2026-02-04,KCR 380A,Narumoro Whole Milk,ESL 21pcs x 200ml,5.0,21.0
2026-02-04,kcr 384a,Kensalt,500g x 40pcs,1.0,20.0
2026-02-04,KDD 288Y,Quencher Life Water,500ml x 6 bottles,1.0,3.2
2026-02-04,KCR 398A,Minute Maid Orange Pulpy,1L x 12pcs,2.0,24.0
2026-02-04,Kbn 692W,Twiga Fortified Vegetable Cooking Oil,	10 Litre Jerrycan,1.0,10.0
2026-02-04,KDH 265A,Club Soda Blackcurrant,2ltr x 6pcs,1.0,12.0
2026-02-04,KCX 077s,Biryani Rice,Maison 25KG,1.0,25.0
2026-02-04,KCR 380A,Kabras Sugar,1kg x 20 Packets,2.0,40.0
2026-02-04,KCG 013L,Biryani Rice,Eneka 25kg,3.0,75.0
2026-02-04,KCQ 720Y,Biryani Rice,Maison 25KG,2.0,50.0
2026-02-04,KCR 383A,Jik Colors Bleach,70ml x 12 pcs,0.0,0.0
2026-02-04,KCR 385a,Unga wa Dola Home Baking Flour,2kg x 12 pkts Bale,1.0,24.0
2026-02-04,KDK 404Q,Fanta Orange,1L x 12pcs,6.0,73.2
2026-02-04,KCX 077s,Indomie Noodles Chicken,70g x 5 in 1 pack,1.0,3.1
2026-02-04,KCR 378A,MacCoffee Classic,1.6g x 72pcs,2.0,0.24
2026-02-04,KCR 383A,Amaize Premium Maize Flour,2kg x 12 pkts,1.0,24.0
2026-02-04,KCQ 720Y,Indomie Noodles Chicken,70g x 5 in 1 pack,1.0,3.1
2026-02-04,kcr 384a,Softcare Diapers Gold - Low Count,12 packets x 9pcs - Medium - Bale,1.0,3.5
2026-02-04,kcr 384a,Whitedent Tooth paste Promo Pack, 15gms + Brush X 6pcs,1.0,0.1
2026-02-04,KCG 013L,Fruit Drops,Assorted 1pkt x 75pcs,1.0,0.29
2026-02-04,KBS 871Z,Action Tablets,1 Packet x 100pcs,1.0,1.0
2026-02-04,KBS 016T,Twiga Fortified Vegetable Cooking Oil,	10 Litre Jerrycan,11.0,110.0
2026-02-04,KCR 381a,Ajab Home Baking Flour,1kg x 24 Packets,1.0,24.0
2026-02-04,Kbn 692W,Fanta Blackcurrant,2L x 6pcs,4.0,48.0
2026-02-04,KCR 382A,Nuvita Crunchy Ginger,60x3pcs Carton,2.0,2.76
2026-02-04,KCR 382A,Predator Gold Energy Drink,400ml x 12pcs,43.0,206.4
2026-02-04,KCR 382A,Brown Plain Paper Bag,1/4kg x 50pcs,1.0,0.25
2026-02-04,KCQ 723Y,Ajab Home Baking Flour,500g x 24pcs,1.0,12.0
2026-02-04,KCR 383A,Sta-Soft,Lavender Dream 20ml x 24pcs,1.0,0.48
2026-02-04,KCG 013L,Nuvita Malt & Milk Biscuits,30 packets x 10pcs,1.0,0.92
2026-02-04,KDL 256f,Dasani Water,500ml x 12pcs,3.0,18.0
2026-02-04,KCQ 722Y,Kensalt,200gm x 30,5.0,30.0
2026-02-04,KDL 256f,Predator Gold Energy Drink,400ml x 12pcs,54.0,259.2
2026-02-04,KDD 288Y,SunVeat Happy Happy Strawberry Cream Biscuits,60 x 2pcs,2.0,2.4
2026-02-04,KBS 871Z,Ringoz Sweet Paprika,12gms x 10 packets x 5 strips,2.0,1.2
2026-02-04,KCU 273E,Postman Cooking Oil,20 Litre Jerrycan,5.0,100.0
2026-02-04,KCY 427Y,Quencher Life Water,1L x 12 bottles,1.0,12.2
2026-02-04,KCQ 720Y,Butter Scotch,1pkt x 80pcs,3.0,0.42000000000000004
2026-02-04,KBS 419T,Panadol Extra,1 packet x 100 pcs,1.0,0.5
2026-02-04,KBT 141D,SunVeat Happy Happy Vanilla Cream Biscuits,60 x 2pcs,2.0,2.4
2026-02-04,KDH 265A,Club Soda Lemon and Lime,1.25ltr x 6pcs,1.0,7.5
2026-02-04,KCQ 723Y,SunVeat Happy Happy Strawberry Cream Biscuits,60 x 2pcs,1.0,1.2
2026-02-04,KCR 383A,Gofrut Mango Juice,250ml x 12pcs,2.0,6.4
2026-02-04,KCR 383A,Indomie Noodles Chicken,70g x 5 in 1 pack,1.0,3.1
2026-02-04,KCR 380A,Blue Band Margarine Original,30g x 12 sachets,0.0,0.0
2026-02-04,KCY 042Y,Afia Apple,1L x 6pcs,0.0,0.0
2026-02-04,KBS 016T,Club Soda Blackcurrant,500ml x 12 pcs,1.0,6.0
2026-02-04,KDD 288Y,WOW Sugared,8g x 10 packets x 6 strips,1.0,1.0
2026-02-04,KBS 871Z,Dawn Pekee Kubwa Tissue,1 bale x 12pcs,1.0,1.8
2026-02-04,KCU 273E,Kabras Sugar,1kg x 20 Packets,1.0,20.0
2026-02-04,KDH 265A,Nuvita Nice Biscuits,30 packets x 10pcs,1.0,0.87
2026-02-04,KBT 141D,Coca-Cola,350ml x 12pcs,14.0,58.8
2026-02-04,KDH 265A,MacCoffee 3in1 White Coffee,15g x 24 sachets (2 dozen),2.0,0.76
2026-02-04,KCR 385a,Biryani Rice,Maison 25KG,2.0,50.0
2026-02-04,KCY 427Y,SunVeat Ginger Nuts Biscuits,60 x 3pcs,1.0,1.2
2026-02-04,KBS 871Z,Fanta Orange,1L x 12pcs,3.0,36.6
2026-02-04,KCY 042Y,Kabras Sugar,1kg x 20 Packets,2.0,40.0
2026-02-04,KBS 016T,Colgate Anticavity Toothbrush,1 x 12pcs,1.0,0.12
2026-02-04,KCG 013L,Sprite,350ml x 12pcs,5.0,21.0
2026-02-04,KCG 013L,Kensalt,200gm x 30,5.0,30.0
2026-02-04,KDG 776T,Minute Maid Mango Juice,400ml x 12pcs,2.0,9.6
2026-02-04,KCX 077s,Panadol Extra,1 packet x 100 pcs,3.0,1.5
2026-02-04,KCR 383A,Postman Cooking Oil,20 Litre Jerrycan,10.0,200.0
2026-02-04,KCR 382A,Sprite,350ml x 12pcs,8.0,33.6
2026-02-04,KCR 380A,Brown Sugar,50kg sack,2.0,100.0
2026-02-04,KCR 380A,Minute Maid Apple Juice,1L x 12pcs,2.0,24.0
2026-02-04,KCQ 720Y,Imperial Leather Timeless Classic Bathing Soap,150g x 6pcs,1.0,0.9
2026-02-04,KCY 427Y,Brown Sugar,50kg sack,2.0,100.0
2026-02-04,KDL 256f,Mount Kenya Milk,ESL 18pcs x 500ml,9.0,81.0
2026-02-04,KCR 381a,Fanta Orange,2L x 6pcs,3.0,36.0
2026-02-04,kcr 384a,Soko Maize Flour,2kg x 12 pkts - Bale,7.0,168.0
2026-02-04,KCY 427Y,Downy Pouch Sweet Elegant,20ml x 60pcs,1.0,1.2
2026-02-04,KCR 380A,Safari Lemonade,300ml x 12 bottles,25.0,115.0
2026-02-04,KCQ 723Y,Club Soda Blackcurrant,1.25ltr x 6pcs,1.0,7.5
2026-02-04,KDH 265A,Minute Maid Apple Juice,1L x 12pcs,2.0,24.0
2026-02-04,KCR 378A,Tamu Tamu,Tomato Ketchup (Red) - 11gms x 10 packets x 3 strips,2.0,1.8
2026-02-04,KCR 378A,Kabras Sugar,1kg x 20 Packets,3.0,60.0
2026-02-04,KCR 383A,Sumo Premium Candles,12 Packets X 8Pcs,2.0,5.76
2026-02-04,KCQ 720Y,Minute Maid Orange Pulpy,1L x 12pcs,1.0,12.0
2026-02-04,KCY 427Y,Sossi Beef Chunks,35g x 12 packets,4.0,1.68
2026-02-04,KCY 042Y,Club Soda Blackcurrant,500ml x 12 pcs,1.0,6.0
2026-02-04,Kbn 692W,SunVeat Happy Happy Vanilla Cream Biscuits,60 x 2pcs,1.0,1.2
2026-02-04,KCR 381a,Fanta Passion,2L x 6pcs,3.0,36.0
2026-02-04,KDL 256f,Club Soda Blackcurrant,2ltr x 6pcs,2.0,24.0
2026-02-04,KCR 398A,Kisskids Baby Pants High Count,Medium 1pkt x 32pcs,3.0,3.0
2026-02-04,KBS 871Z,Menengai Cream,1kg x 10 bars,1.0,10.0
2026-02-04,KCG 013L,Royco Chicken Cubes,4g x 40 cubes x 2 packs,2.0,0.64
2026-02-04,KDG 776T,Nala Instant Noodles - Chicken Flavour,120g x 20 packets,1.0,2.6
2026-02-04,KDK 404Q,Amara Body Lotion for Men,200ml x 12pcs,1.0,2.82
2026-02-04,KCN 315G,Sossi Classic Chunks,35g x 12 packets,1.0,0.42
2026-02-04,KCR 383A,Ajab Home Baking Flour,2kg x 12 Packets,7.0,168.0
2026-02-04,KCR 385a,Zenta Soap Cream,600gm x 12 bars,2.0,14.4
2026-02-04,KDH 265A,Dawn Pekee Poa Tissue,40 x 1pc (Wrapped),1.0,2.2
2026-02-04,KCR 385a,Velvex Cling Film,30cm x 30m x 12pc,1.0,0.1
2026-02-04,KBS 871Z,Sossi Classic Chunks,35g x 12 packets,1.0,0.42
2026-02-04,KBS 016T,Soko Maize Flour,1kg x 24 Packets,1.0,24.0
